"001","BARBAN01","BAR EMERGENCY","BA238/S","NAVY","44","BAR MJKT2/S","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA238/S","NAVY","46","BAR MJKT2/S","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA238/S","NAVY","48","BAR MJKT2/S","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA238/S","NAVY","50","BAR MJKT2/S","NAVY","50","1"
"001","BARBAN01","BAR EMERGENCY","BA238/S","NAVY","52","BAR MJKT2/S","NAVY","52","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","36","BAR MJKT2/L","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","38","BAR MJKT2/L","NAVY","38","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","40","BAR MJKT2/L","NAVY","40","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","42","BAR MJKT2/L","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","44","BAR MJKT2/L","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","46","BAR MJKT2/L","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","48","BAR MJKT2/L","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","50","BAR MJKT2/L","NAVY","50","1"
"001","BARBAN01","BAR EMERGENCY","BA239/L","NAVY","52","BAR MJKT2/L","NAVY","52","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","36","BAR MJKT2/R","NAVY","36","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","38","BAR MJKT2/R","NAVY","38","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","42","BAR MJKT2/R","NAVY","42","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","44","BAR MJKT2/R","NAVY","44","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","46","BAR MJKT2/R","NAVY","46","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","48","BAR MJKT2/R","NAVY","48","1"
"001","BARBAN01","BAR EMERGENCY","BA239/R","NAVY","52","BAR MJKT2/R","NAVY","52","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","38","BAR MJKT2/S","NAVY","38","1"
"001","BARBAN01","BAR EMERGENCY","BA239/S","NAVY","40","BAR MJKT2/S","NAVY","40","1"
